card_id,name,set,number,finish,pay_low_usd,pay_high_usd,pay_source,trust,sales_behind_mark,listings_now,sellers_now,listings_as_of,nm_usd,lp_usd,conflict_ratio
ex12-50,Chinchou,Legend Maker,50,normal,1.49,2.49,book,conflict,29,6,6,2026-08-04,0.6144390870165759,1.91670075,0.31
ex12-50,Chinchou,Legend Maker,50,reverse_holo,28,76,book,conflict,6,3,2,2026-08-06,18.0,17.179,0.35
ex12-52,Gastly,Legend Maker,52,holo,1.07,1.99,book,red,0,39,36,2026-08-11,76.73,54.843,50.15
ex12-52,Gastly,Legend Maker,52,normal,1.85,1.99,book,amber,52,4,4,2026-08-04,2.3634123046874995,2.19,
ex12-52,Gastly,Legend Maker,52,reverse_holo,81,110,book,green,5,4,4,2026-08-04,96.7422,55.293000000000006,
ex12-53,Geodude,Legend Maker,53,holo,0.48,0.56,book,red,0,46,40,2026-08-11,13.6,16.352999999999998,26.15
ex12-53,Geodude,Legend Maker,53,normal,1.03,1.59,book,conflict,30,3,3,2026-08-04,0.4162428126862978,1.99,0.32
ex12-53,Geodude,Legend Maker,53,reverse_holo,16,22,mark,amber,3,2,2,2026-08-04,19.061,19.053,
ex12-54,Grimer,Legend Maker,54,holo,2.0,3.34,book,conflict,4,23,21,2026-08-04,22.766099999999998,19.828,8.53
ex12-54,Grimer,Legend Maker,54,normal,2.0,2.85,book,green,26,3,3,2026-08-04,1.4994132411126144,2.46,
ex12-54,Grimer,Legend Maker,54,reverse_holo,30,41,mark,green,10,1,1,2026-08-04,35.49,20.341,
ex12-55,Growlithe,Legend Maker,55,holo,4.79,6.85,book,conflict,6,12,12,2026-08-11,124.995,126.49400000000001,21.48
ex12-55,Growlithe,Legend Maker,55,normal,5.41,7.32,mark,green,52,2,2,2026-08-04,6.362988867501923,3.1940000000000004,
ex12-55,Growlithe,Legend Maker,55,reverse_holo,4.79,6.85,book,conflict,6,12,12,2026-08-11,139.995,75.0,24.05
ex12-56,Lileep,Legend Maker,56,holo,0.61,0.69,book,conflict,3,41,36,2026-08-11,14.6552,0.34,22.55
ex12-56,Lileep,Legend Maker,56,normal,0.46,0.63,mark,green,19,2,1,2026-08-04,0.5442261909005071,1.99,
ex12-56,Lileep,Legend Maker,56,reverse_holo,8.62,10,book,green,5,6,4,2026-08-04,11.99,8.125000000000002,
ex12-58,Magby,Legend Maker,58,holo,3.58,4.0,book,red,0,21,19,2026-08-11,3.8499999999999996,2.84,
ex12-58,Magby,Legend Maker,58,normal,2.98,3.87,book,green,46,6,4,2026-08-04,3.536091952792418,2.975,
ex12-58,Magby,Legend Maker,58,reverse_holo,26,35,mark,amber,3,1,1,2026-08-04,30.8196,20.244999999999997,
ex12-59,Magnemite,Legend Maker,59,normal,1.76,1.86,book,green,24,3,2,2026-08-04,1.3153898722724833,3.151,
ex12-59,Magnemite,Legend Maker,59,reverse_holo,16,30,book,green,10,4,3,2026-08-04,16.4572,11.062000000000001,
ex12-6,Golem,Legend Maker,6,holo,11,17,book,red,0,16,13,2026-08-04,35.92,2.49,2.53
ex12-6,Golem,Legend Maker,6,reverse_holo,6.8,9.2,mark,green,7,1,1,2026-08-04,8.0,22.0,
ex12-60,Omanyte,Legend Maker,60,normal,14,18,mark,amber,67,2,2,2026-08-04,15.990906183406294,11.99,
ex12-60,Omanyte,Legend Maker,60,reverse_holo,118,160,mark,amber,3,1,1,2026-08-04,139.0917,97.172,
ex12-64,Skitty,Legend Maker,64,normal,1.06,1.94,book,green,36,29,22,2026-08-11,1.0743735008872588,2.46,
ex12-64,Skitty,Legend Maker,64,reverse_holo,33,38,book,green,10,8,5,2026-08-04,28.46,29.0,
ex12-66,Tentacool,Legend Maker,66,holo,19,26,mark,amber,3,1,1,2026-08-04,22.232799999999997,0.27,
ex12-66,Tentacool,Legend Maker,66,normal,1.71,2.06,book,green,15,4,3,2026-08-04,2.711312154608029,1.7279999999999998,
ex12-66,Tentacool,Legend Maker,66,reverse_holo,17,32,book,green,11,4,4,2026-08-04,21.149051563999997,14.0,
ex12-67,Trapinch,Legend Maker,67,holo,0.9,2.0,book,conflict,3,17,17,2026-08-11,20.0432,16.898,13.82
ex12-67,Trapinch,Legend Maker,67,normal,0.72,0.98,mark,green,32,2,2,2026-08-04,0.8485655824106023,2.41,
ex12-67,Trapinch,Legend Maker,67,reverse_holo,13,18,mark,amber,3,1,1,2026-08-04,15.743200000000002,18.744999999999997,
ex12-68,Voltorb,Legend Maker,68,normal,1.23,2.4,book,green,5,4,4,2026-08-04,2.0522882228771646,1.89,
ex12-68,Voltorb,Legend Maker,68,reverse_holo,14,21,band,green,6,1,1,2026-08-04,20.244999999999997,16.99,
ex12-69,Wailmer,Legend Maker,69,holo,1.54,2.1,book,red,0,12,12,2026-08-11,28.635,38.808,15.73
ex12-69,Wailmer,Legend Maker,69,normal,1.54,2.1,book,green,51,12,12,2026-08-11,1.7724919814220315,1.872,
ex12-69,Wailmer,Legend Maker,69,reverse_holo,39,53,mark,green,8,1,1,2026-08-04,46.3897,32.2965,
ex12-7,Kabutops,Legend Maker,7,holo,33,45,book,green,23,14,9,2026-08-11,62.8583680825648,26.691398375,
ex12-7,Kabutops,Legend Maker,7,reverse_holo,128,172,mark,green,5,1,1,2026-08-04,150.0,62.495,
ex12-71,Wynaut,Legend Maker,71,holo,33,33,book_thin,red,0,1,1,2026-08-04,17.555,14.046999999999999,
ex12-71,Wynaut,Legend Maker,71,normal,3.47,5.99,book,green,53,3,3,2026-08-04,4.881625932488352,4.165,
ex12-71,Wynaut,Legend Maker,71,reverse_holo,24,25,book,green,5,3,3,2026-08-04,28.0599,23.7715,
ex12-8,Lapras,Legend Maker,8,holo,42,53,book,green,17,10,10,2026-08-04,57.21553502647892,37.822500000000005,
ex12-8,Lapras,Legend Maker,8,reverse_holo,100,130,book,amber,3,3,3,2026-08-04,97.124,76.077,
ex12-83,Arcanine ex,Legend Maker,83,holo,195,275,book,green,8,7,7,2026-08-04,432.25312791075544,330.432,
ex12-84,Armaldo ex,Legend Maker,84,holo,105,141,mark,green,6,2,2,2026-08-11,122.99777782263388,86.522,
ex12-85,Banette ex,Legend Maker,85,holo,105,120,book,green,5,4,3,2026-08-11,148.2373696123425,96.394,
ex12-86,Dustox ex,Legend Maker,86,holo,59,80,mark,green,6,2,2,2026-08-04,69.73641238759213,45.931000000000004,
ex12-87,Flygon ex,Legend Maker,87,holo,160,195,book,amber,3,9,9,2026-08-04,238.6231285416193,194.462,
ex12-88,Mew ex,Legend Maker,88,holo,20,27,mark,conflict,3,10,10,2026-08-11,23.380883318351398,10.98,0.35
ex12-89,Walrein ex,Legend Maker,89,holo,72,75,book,green,8,3,3,2026-08-03,87.41478540132178,64.39,
ex12-9,Machamp,Legend Maker,9,holo,18,30,book,green,15,9,9,2026-08-11,39.022747183076355,33.46,
ex12-9,Machamp,Legend Maker,9,reverse_holo,24,51,book,amber,4,5,5,2026-08-04,45.3367,33.46,
bw11-101,White Kyurem-EX,Legendary Treasures,101,holo,5.0,5.69,book,green,26,28,28,2026-08-11,5.427054685507886,4.784,
bw11-102,Lugia-EX,Legendary Treasures,102,holo,15,20,book,green,29,24,24,2026-08-04,32.03837924235326,20.245,
bw11-54,Mewtwo-EX,Legendary Treasures,54,holo,8.0,10,book,green,34,31,28,2026-08-04,14.894664508635792,12.555499999999999,
bw11-82,Excadrill-EX,Legendary Treasures,82,holo,4.5,5.0,book,green,8,11,9,2026-08-11,4.0818181710785515,4.748500000000001,
bw11-88,Darkrai-EX,Legendary Treasures,88,holo,10,15,book,green,16,11,10,2026-08-04,22.982934657346966,12.089,
dp6-24,Deoxys Attack Forme,Legends Awakened,24,normal,5.0,5.0,book,red,0,4,2,2026-08-04,24.66,17.43,4.93
dp6-24,Deoxys Attack Forme,Legends Awakened,24,reverse_holo,14,23,book,green,18,3,3,2026-08-04,16.164872931926055,16.548,
dp6-25,Deoxys Defense Forme,Legends Awakened,25,normal,3.99,5.0,book,conflict,5,3,3,2026-08-04,12.908571502061545,5.244,2.87
dp6-25,Deoxys Defense Forme,Legends Awakened,25,reverse_holo,25,25,book_thin,red,0,1,1,2026-08-02,9.765,16.44,
dp6-26,Deoxys Speed Forme,Legends Awakened,26,normal,4.0,7.99,book,green,12,11,10,2026-08-04,8.905382170275129,5.99,
dp6-26,Deoxys Speed Forme,Legends Awakened,26,reverse_holo,10,14,book,red,0,3,3,2026-08-04,10.23,15.636999999999999,
dp6-29,Groudon,Legends Awakened,29,normal,17,23,mark,green,13,2,2,2026-08-04,19.609329670234754,5.7725,
dp6-29,Groudon,Legends Awakened,29,reverse_holo,22,22,book,red,0,7,3,2026-08-04,22.18,13.687999999999999,
dp6-31,Jirachi,Legends Awakened,31,normal,6.0,6.5,book,conflict,12,4,4,2026-08-04,15.243309202997667,10.735,2.44
dp6-31,Jirachi,Legends Awakened,31,reverse_holo,19,23,book,red,0,3,3,2026-08-04,43.31,19.537000000000003,2.07
dp6-36,Regice,Legends Awakened,36,normal,6.0,7.32,book,green,11,15,11,2026-08-11,8.006088354563301,5.6185,
dp6-36,Regice,Legends Awakened,36,reverse_holo,12,16,book,red,0,4,3,2026-08-04,10.780000000000001,8.89,
dp6-42,Unown [!],Legends Awakened,42,normal,8.17,21,band,green,24,2,2,2026-08-04,21.10058277783812,20.32,
dp6-42,Unown [!],Legends Awakened,42,reverse_holo,23,27,book,red,0,14,12,2026-08-04,19.14,20.3245,
dp6-43,Uxie,Legends Awakened,43,holo,16,20,book,amber,3,21,17,2026-08-06,17.9202,3.19,
dp6-43,Uxie,Legends Awakened,43,normal,15,16,book,green,17,4,4,2026-08-04,16.036701447818288,10.995000000000001,
dp6-43,Uxie,Legends Awakened,43,reverse_holo,15,20,book,amber,4,6,6,2026-08-04,17.1204,14.99,
dp5-1,Articuno,Majestic Dawn,1,holo,29,35,book,red,0,9,8,2026-08-04,51.445,29.737000000000002,
dp5-1,Articuno,Majestic Dawn,1,reverse_holo,29,35,book,red,0,9,8,2026-08-04,51.445,20.692,
dp5-11,Palkia,Majestic Dawn,11,holo,30,30,book,green,7,5,3,2026-08-04,40.72084918915857,31.183,
dp5-11,Palkia,Majestic Dawn,11,reverse_holo,15,21,mark,amber,3,1,1,2026-08-11,18.039699999999996,18.079,
dp5-14,Zapdos,Majestic Dawn,14,holo,16,28,book,green,13,10,8,2026-08-04,33.63644633056786,19.937,
dp5-14,Zapdos,Majestic Dawn,14,reverse_holo,17,18,book,red,0,8,4,2026-08-04,38.04,15.248,2.15
dp5-2,Cresselia,Majestic Dawn,2,holo,10,16,band,green,11,9,4,2026-08-04,11.811990741543788,8.453,
dp5-2,Cresselia,Majestic Dawn,2,reverse_holo,10,12,book,amber,3,7,5,2026-08-04,10.5921,7.2155000000000005,
dp5-3,Darkrai,Majestic Dawn,3,holo,44,55,book,green,5,8,8,2026-08-11,51.382610040718454,57.69,
dp5-4,Dialga,Majestic Dawn,4,holo,34,48,book,conflict,11,6,4,2026-08-04,13.569630682468416,23.434,0.33
dp5-4,Dialga,Majestic Dawn,4,reverse_holo,13,17,book,red,0,6,4,2026-08-04,45.99,15.172,3.08
dp5-5,Glaceon,Majestic Dawn,5,holo,60,115,book,amber,9,15,14,2026-08-04,126.75680269516593,97.21199999999999,
dp5-5,Glaceon,Majestic Dawn,5,reverse_holo,72,119,book,red,0,3,2,2026-08-04,316.28,38.896499999999996,3.31
dp5-6,Kabutops,Majestic Dawn,6,holo,18,33,book,green,18,6,5,2026-08-04,25.90951693655969,17.758000000000003,
dp5-6,Kabutops,Majestic Dawn,6,reverse_holo,6.36,7.44,book,red,0,5,4,2026-08-04,28.725,7.09,4.16
dp5-7,Leafeon,Majestic Dawn,7,holo,70,86,book,conflict,10,3,3,2026-08-04,36.209821701049805,53.37050000000001,0.46
dp5-7,Leafeon,Majestic Dawn,7,reverse_holo,,,,red,0,3,3,2026-08-04,48.5,31.325,
dp5-9,Mewtwo,Majestic Dawn,9,holo,69,93,book,green,5,9,4,2026-08-04,86.34418000920009,49.449944300000006,
dp5-9,Mewtwo,Majestic Dawn,9,reverse_holo,33,41,book,red,0,5,4,2026-08-04,79.98,53.69,2.16
bw4-10,Growlithe,Next Destinies,10,holo,0.6,1.05,book,red,0,43,40,2026-08-11,12.065,0.46,14.62
bw4-10,Growlithe,Next Destinies,10,normal,0.51,0.68,mark,green,24,2,2,2026-08-04,0.5950127120526486,2.46,
bw4-10,Growlithe,Next Destinies,10,reverse_holo,15,17,book,green,6,4,4,2026-08-04,16.6531,0.46,
bw4-22,Reshiram-EX,Next Destinies,22,holo,8.74,11,book,green,16,7,7,2026-08-04,14.17083877858602,14.656,
bw4-3,Kricketot,Next Destinies,3,normal,1.54,1.99,book,conflict,21,5,5,2026-08-04,0.2644724787056934,0.2,0.15
bw4-3,Kricketot,Next Destinies,3,reverse_holo,1.99,2.46,book,red,0,8,6,2026-08-04,0.46,1.5406925599999999,0.21
bw4-36,Cubchoo,Next Destinies,36,normal,0.16,0.22,mark,green,21,1,1,2026-08-04,0.1902358474638922,0.17,
bw4-36,Cubchoo,Next Destinies,36,reverse_holo,1.69,2.66,book,amber,3,6,5,2026-08-04,1.7828,1.8079999999999998,
bw4-39,Pikachu,Next Destinies,39,holo,3.72,5.08,book,red,0,82,63,2026-08-04,26.17,3.07,5.95
bw4-39,Pikachu,Next Destinies,39,normal,2.4,4.5,book,green,70,18,15,2026-08-04,4.831652684990299,3.7225,
bw4-39,Pikachu,Next Destinies,39,reverse_holo,20,27,book,green,5,5,4,2026-08-04,20.863799999999998,10.65,
bw4-47,Blitzle,Next Destinies,47,normal,0.21,0.29,mark,green,28,2,2,2026-08-04,0.2502595096494376,1.831,
bw4-51,Zekrom-EX,Next Destinies,51,holo,11,15,book,green,20,5,5,2026-08-04,20.689459866731664,14.812000000000001,
bw4-54,Mewtwo-EX,Next Destinies,54,holo,15,24,book,green,19,20,17,2026-08-04,27.098011261587985,7.987,
bw4-83,Pidove,Next Destinies,83,normal,0.42,0.57,mark,green,31,1,0,2026-07-20,0.49335654248429256,2.09,
bw4-83,Pidove,Next Destinies,83,reverse_holo,1.26,1.78,book,amber,3,4,3,2026-08-04,1.4996,1.9155,
bw10-30,Kyurem-EX,Plasma Blast,30,holo,3.99,4.5,book,conflict,11,4,4,2026-08-04,13.928361384399832,8.673000000000002,3.28
bw10-60,Jirachi-EX,Plasma Blast,60,holo,12,19,book,green,19,10,10,2026-08-04,21.515521105510025,14.495000000000001,
bw10-65,Dialga-EX,Plasma Blast,65,holo,18,20,book,green,12,19,16,2026-08-04,29.195754857952252,15.8965,
bw9-53,Deoxys-EX,Plasma Freeze,53,holo,25,34,mark,green,13,0,0,,29.63625887467601,21.345000000000002,
bw9-64,Umbreon,Plasma Freeze,64,holo,45,60,book,green,34,11,10,2026-08-04,74.75468023891244,16.869999999999997,
bw9-64,Umbreon,Plasma Freeze,64,normal,19,35,book,green,10,12,12,2026-08-04,24.994999999999997,19.494999999999997,
bw9-64,Umbreon,Plasma Freeze,64,reverse_holo,77,124,book,green,8,4,4,2026-08-04,99.9873,70.39899999999999,
bw9-67,Absol,Plasma Freeze,67,holo,10,17,book,green,33,13,9,2026-08-04,16.88277405729472,4.104,
bw9-67,Absol,Plasma Freeze,67,normal,12,12,book_thin,red,0,1,1,2026-08-04,12.63,9.999,
bw9-67,Absol,Plasma Freeze,67,reverse_holo,11,24,band,amber,3,2,2,2026-08-04,18.9596,14.24,
bw9-83,Dragonite,Plasma Freeze,83,holo,20,28,band,green,33,0,0,,25.123076791807023,16.926000000000002,
bw9-83,Dragonite,Plasma Freeze,83,reverse_holo,29,39,mark,amber,3,0,0,,33.8632,32.667,
bw9-85,Latias-EX,Plasma Freeze,85,holo,32,50,book,green,15,5,5,2026-08-04,40.753574748634854,20.207,
bw9-86,Latios-EX,Plasma Freeze,86,holo,10,15,book,green,8,20,20,2026-08-11,23.389955656644766,12.83,
bw8-108,Lugia-EX,Plasma Storm,108,holo,40,50,book,green,23,9,8,2026-08-04,53.92188933422702,32.4915,
bw8-14,Moltres-EX,Plasma Storm,14,holo,5.99,8.0,book,green,53,50,44,2026-08-04,9.62763488338596,8.301,
bw8-25,Articuno-EX,Plasma Storm,25,holo,9.99,15,book,green,61,30,25,2026-08-04,17.00467252623392,10.556,
bw8-48,Zapdos-EX,Plasma Storm,48,holo,7.26,10,book,green,49,41,34,2026-08-04,11.48032871866053,7.043500000000001,
bw8-95,Black Kyurem-EX,Plasma Storm,95,holo,4.89,5.1,book,green,60,71,67,2026-08-11,5.040535098403642,5.126,
pl1-1,Ampharos,Platinum,1,holo,21,28,mark,green,19,2,2,2026-08-04,24.58704638845073,15.867,
pl1-1,Ampharos,Platinum,1,reverse_holo,20,20,book_thin,red,0,1,1,2026-08-04,15.99,14.67,
pl1-10,Giratina,Platinum,10,holo,22,25,book,conflict,10,4,4,2026-08-04,69.66104277808611,63.957,2.94
pl1-10,Giratina,Platinum,10,reverse_holo,29,33,book,red,0,5,4,2026-08-04,99.83,35.148,3.25
pl1-12,Palkia G,Platinum,12,holo,9.27,12,book,green,9,6,6,2026-08-04,13.387192125729932,11.6475,
pl1-12,Palkia G,Platinum,12,reverse_holo,,,,red,0,2,2,2026-08-04,22.755000000000003,13.02,
pl1-14,Shaymin,Platinum,14,holo,12,20,book,green,13,9,7,2026-08-04,19.307544260936254,13.755,
pl1-14,Shaymin,Platinum,14,reverse_holo,13,15,book,amber,4,3,3,2026-08-03,11.629199999999999,9.705,
pl1-15,Shaymin,Platinum,15,holo,8.5,11,mark,green,14,1,1,2026-08-04,9.997066198501061,9.472,
pl1-15,Shaymin,Platinum,15,reverse_holo,6.75,9.17,book,red,0,4,4,2026-08-04,12.315000000000001,7.798000000000001,
pl1-19,Banette,Platinum,19,normal,11,12,book,green,17,6,6,2026-08-11,10.996686319281048,9.742500000000001,
pl1-19,Banette,Platinum,19,reverse_holo,8.52,12,mark,amber,3,1,1,2026-08-04,10.024757315999999,16.037999999999997,
pl1-2,Blastoise,Platinum,2,holo,30,37,book,green,9,5,5,2026-08-04,36.91320037189727,30.314,
pl1-2,Blastoise,Platinum,2,reverse_holo,,,,red,0,5,3,2026-08-04,43.025,30.323,0.36
pl1-27,Giratina,Platinum,27,normal,11,15,mark,green,16,1,1,2026-08-04,12.636941447574442,6.455,
pl1-27,Giratina,Platinum,27,reverse_holo,,,,red,0,2,2,2026-08-04,14.27030705,12.633500000000002,
pl1-28,Giratina,Platinum,28,holo,7.58,11,book,amber,33,9,8,2026-08-04,10.547055520259478,13.270999999999999,
pl1-28,Giratina,Platinum,28,normal,4.25,6.51,book,amber,3,4,3,2026-08-04,10.2272,14.72,
pl1-28,Giratina,Platinum,28,reverse_holo,8.91,15,book,red,0,4,3,2026-08-04,29.99,15.251,2.55
pl1-3,Blaziken,Platinum,3,holo,12,17,book,green,9,7,5,2026-08-04,20.206916514884966,10.590000000000002,
pl1-3,Blaziken,Platinum,3,reverse_holo,8.41,10,book,red,0,4,4,2026-08-04,20.07,6.0,2.14
pl1-30,Gyarados G,Platinum,30,normal,11,23,band,green,17,2,2,2026-08-04,12.15437638235477,9.969999999999999,
pl1-30,Gyarados G,Platinum,30,reverse_holo,18,25,book,red,0,3,3,2026-08-04,12.43,22.466,
pl1-36,Ninetales,Platinum,36,normal,4.0,5.0,book,green,28,3,3,2026-08-04,7.594158715102639,4.174,
pl1-36,Ninetales,Platinum,36,reverse_holo,23,23,book,amber,3,3,2,2026-08-04,15.2245,17.0,
pl1-5,Dialga,Platinum,5,holo,5.89,5.99,book,conflict,21,3,3,2026-08-04,12.909225277639996,9.952,2.17
pl1-5,Dialga,Platinum,5,reverse_holo,,,,red,0,3,3,2026-08-04,14.655000000000001,8.8,2.46
pl1-6,Dialga,Platinum,6,holo,11,16,book,amber,9,6,6,2026-08-06,9.498596191406252,9.5755,
pl1-7,Dialga G,Platinum,7,holo,10,14,book,green,9,7,6,2026-08-04,10.1341,9.609,
pl1-7,Dialga G,Platinum,7,reverse_holo,9.47,13,mark,green,28,2,2,2026-08-04,11.139777860265564,10.428,
pl1-8,Gardevoir,Platinum,8,holo,30,52,book,green,18,4,4,2026-08-04,30.89672014427385,19.95,
pl1-8,Gardevoir,Platinum,8,reverse_holo,20,20,book_thin,red,0,1,1,2026-08-04,28.85,13.023000000000001,
pl1-9,Giratina,Platinum,9,holo,28,40,book,amber,23,6,5,2026-08-04,29.127370402951676,30.0,
pl1-9,Giratina,Platinum,9,reverse_holo,27,37,mark,amber,3,1,1,2026-08-02,32.0213,23.790000000000003,
ex16-1,Aggron,Power Keepers,1,holo,13,20,book,green,13,20,16,2026-08-04,20.29903972534207,13.202,
ex16-1,Aggron,Power Keepers,1,reverse_holo,9.46,13,mark,amber,3,1,1,2026-08-04,11.127600000000001,24.902,
ex16-10,Kabutops,Power Keepers,10,holo,16,18,book,red,0,11,10,2026-08-04,16.85,12.847999999999999,
ex16-10,Kabutops,Power Keepers,10,reverse_holo,25,25,book_thin,red,0,1,1,2026-08-04,16.85,25.637,
ex16-11,Machamp,Power Keepers,11,holo,11,17,book,green,35,12,12,2026-08-04,18.654920062299738,10.414000000000001,
ex16-11,Machamp,Power Keepers,11,reverse_holo,17,23,mark,amber,4,1,1,2026-08-04,20.156699999999997,44.99,
ex16-12,Raichu,Power Keepers,12,holo,22,29,book,green,13,12,12,2026-08-04,30.47710854314912,20.3345,
ex16-12,Raichu,Power Keepers,12,reverse_holo,25,44,book,amber,4,3,3,2026-08-04,51.7449,38.73500000000001,
ex16-13,Slaking,Power Keepers,13,holo,8.01,9.99,book,green,15,24,18,2026-08-06,6.93981635003844,5.8100000000000005,
ex16-13,Slaking,Power Keepers,13,reverse_holo,15,38,book,red,0,4,4,2026-08-04,6.94,8.069,0.26
ex16-15,Lanturn,Power Keepers,15,normal,1.16,1.33,book,green,5,3,3,2026-08-04,1.1321337507454925,0.64,
ex16-15,Lanturn,Power Keepers,15,reverse_holo,7.49,22,band,conflict,3,7,6,2026-08-04,7.492437082,10.43,0.38
ex16-16,Magneton,Power Keepers,16,holo,3.5,5.53,book,conflict,3,19,17,2026-08-04,19.74,1.49,4.37
ex16-16,Magneton,Power Keepers,16,normal,2.74,3.5,book,conflict,19,5,5,2026-08-04,8.478493473058364,1.04885168,2.72
ex16-16,Magneton,Power Keepers,16,reverse_holo,14,35,book,green,5,6,5,2026-08-04,14.5456,8.65,
ex16-17,Mawile,Power Keepers,17,normal,2.38,3.22,mark,green,19,2,2,2026-08-04,2.7981779705953014,4.30426586,
ex16-17,Mawile,Power Keepers,17,reverse_holo,15,20,mark,amber,3,1,1,2026-08-04,17.1116,9.703999999999999,
ex16-18,Mightyena,Power Keepers,18,holo,5.72,9.9,book,green,5,15,15,2026-08-04,9.437,8.0305,
ex16-18,Mightyena,Power Keepers,18,normal,1.2,2.69,book,green,16,4,4,2026-08-04,2.5901325614701594,2.42,
ex16-18,Mightyena,Power Keepers,18,reverse_holo,15,18,book,amber,3,7,7,2026-08-06,14.597,11.806000000000001,
ex16-19,Ninetales,Power Keepers,19,holo,,,,red,0,16,12,2026-08-11,87.52999999999999,43.24100000000001,2.82
ex16-19,Ninetales,Power Keepers,19,normal,5.39,8.99,book,amber,16,5,4,2026-08-04,9.902271346497171,7.2365,
ex16-19,Ninetales,Power Keepers,19,reverse_holo,101,132,book,amber,3,8,5,2026-08-04,76.7542,81.04100000000001,
ex16-2,Altaria,Power Keepers,2,holo,8.93,15,book,green,18,13,11,2026-08-04,20.684000481062174,3.477,
ex16-2,Altaria,Power Keepers,2,reverse_holo,18,24,mark,amber,3,1,0,2026-08-04,21.0598,20.352000000000004,
ex16-22,Sableye,Power Keepers,22,normal,1.87,2.87,book,green,14,6,6,2026-08-04,1.3724939874148492,1.99,
ex16-22,Sableye,Power Keepers,22,reverse_holo,22,30,mark,green,5,2,1,2026-08-04,25.8296,20.0,
ex16-3,Armaldo,Power Keepers,3,holo,7.12,16,book,amber,32,17,14,2026-08-04,13.01617749509813,6.332000000000001,
ex16-3,Armaldo,Power Keepers,3,reverse_holo,15,35,book,amber,3,5,3,2026-08-04,17.249,9.661999999999999,
ex16-48,Charmander,Power Keepers,48,holo,3.63,4.54,book,red,0,32,30,2026-08-06,27.51,41.60600000000001,6.73
ex16-48,Charmander,Power Keepers,48,normal,3.71,5.85,band,amber,60,5,5,2026-08-04,3.7088772727706503,2.465,
ex16-48,Charmander,Power Keepers,48,reverse_holo,130,170,book_thin,red,0,2,1,2026-08-04,27.51,65.0,
ex16-5,Blaziken,Power Keepers,5,holo,20,29,book,amber,25,15,14,2026-08-04,33.22056527031869,20.058,
ex16-5,Blaziken,Power Keepers,5,reverse_holo,45,120,book,green,5,6,6,2026-08-04,97.18509999999999,79.99,
ex16-50,Duskull,Power Keepers,50,normal,0.3,0.41,mark,green,14,2,2,2026-08-04,0.35678333082785235,1.88,
ex16-50,Duskull,Power Keepers,50,reverse_holo,16,30,book,amber,3,6,5,2026-08-04,16.1664,9.501999999999999,
ex16-55,Meditite,Power Keepers,55,holo,12,16,mark,amber,3,1,1,2026-08-02,13.648800000000001,5.23,
ex16-55,Meditite,Power Keepers,55,normal,0.29,0.39,mark,green,7,2,2,2026-08-04,0.3411264025405928,5.23,
ex16-55,Meditite,Power Keepers,55,reverse_holo,8.49,11,mark,amber,3,3,3,2026-08-04,9.9852,5.023,
ex16-57,Pikachu,Power Keepers,57,holo,6.43,9.94,book,amber,4,34,29,2026-08-04,7.298,56.96,
ex16-57,Pikachu,Power Keepers,57,normal,6.31,8.99,book,green,52,16,14,2026-08-04,10.217628943172242,8.055,
ex16-57,Pikachu,Power Keepers,57,reverse_holo,120,200,book_thin,red,0,2,2,2026-08-04,26.82,106.9415,
ex16-6,Charizard,Power Keepers,6,holo,131,185,book,amber,22,14,10,2026-08-04,187.83845007419586,131.63400000000001,
ex16-6,Charizard,Power Keepers,6,reverse_holo,141,250,book,red,0,9,5,2026-08-04,272.97,195.75,
ex16-62,Skitty,Power Keepers,62,normal,1.71,2.7,book,green,55,6,6,2026-08-04,1.6388674140361459,2.0,
ex16-62,Skitty,Power Keepers,62,reverse_holo,1.5,2.0,book,red,0,30,27,2026-08-11,48.77,17.538,27.87
ex16-63,Slakoth,Power Keepers,63,holo,25,34,mark,amber,4,1,1,2026-08-04,29.886300000000002,11.78,
ex16-63,Slakoth,Power Keepers,63,normal,1.79,2.0,book,green,34,6,6,2026-08-04,1.2689572828605828,1.99,
ex16-63,Slakoth,Power Keepers,63,reverse_holo,21,29,mark,green,5,8,3,2026-08-04,24.8338,15.119,
ex16-67,Torchic,Power Keepers,67,holo,1.42,2.0,book,red,0,62,52,2026-08-06,22.87,16.217,13.37
ex16-67,Torchic,Power Keepers,67,normal,1.12,1.99,book,conflict,26,9,9,2026-08-04,0.627970450370421,1.99,0.4
ex16-67,Torchic,Power Keepers,67,reverse_holo,40,63,book,green,5,7,7,2026-08-06,68.0,18.026,
ex16-7,Cradily,Power Keepers,7,holo,7.0,9.41,book,green,19,14,11,2026-08-04,12.300087616848673,6.763,
ex16-7,Cradily,Power Keepers,7,reverse_holo,16,21,book,amber,3,8,8,2026-08-04,13.294099999999998,13.963,
ex16-9,Gardevoir,Power Keepers,9,holo,18,22,book,red,0,10,10,2026-08-04,41.48,30.0,2.1
ex16-9,Gardevoir,Power Keepers,9,normal,,,,red,0,2,2,2026-08-04,41.48,10.121425860000002,
ex16-9,Gardevoir,Power Keepers,9,reverse_holo,50,107,book_thin,red,0,2,2,2026-08-04,41.48,49.359,
ex16-92,Absol ex,Power Keepers,92,holo,144,210,book,green,8,6,5,2026-08-11,195.01510217392317,99.9753333,
ex16-93,Claydol ex,Power Keepers,93,holo,58,79,book,green,11,22,19,2026-08-04,70.17792170016304,43.39,
